ID	Sex	Group	Year	Family	Sire	Dam	Group2	Age	Tag_weight	Tag_length	Mortal_Age	Mortal_bin	Mortal_DDM	Mortal_weight
CD2011015158	I	50	2011	CD20110050	NL2008000024	CD2008007189	TK00210050I	200	4.7	7.7	462	1	12	111.1
CD2011015159	I	50	2011	CD20110050	NL2008000024	CD2008007189	TK00210050I	200	6.4	8.3	462	1	13	156.6
CD2011015167	I	50	2011	CD20110050	NL2008000024	CD2008007189	TK00210050I	200	8.1	8.8	462	1	20	176
CD2011015168	I	50	2011	CD20110050	NL2008000024	CD2008007189	TK00210050I	200	8.8	9.4	462	2	32	251
CD2011015377	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	7.5	8.5	471	1	10	121.5
CD2011015380	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	6.8	8.1	471	1	26	170
CD2011015384	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	7.1	8.1	471	2	32	146
CD2011015388	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	8	8.8	471	1	24	160
CD2011015391	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	7.8	9.2	471	1	17	170
CD2011015396	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	6.4	8.3	471	1	23	135
CD2011015397	I	50	2011	CD20110086	NL2008000040	CD2008012025	TK00210050I	210	6.3	8.3	471	1	20	181
CD2011015594	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	6.9	8	462	2	32	146
CD2011015595	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	6.9	8.4	462	1	23	125
CD2011015598	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	7.8	8.8	462	1	30	129
CD2011015599	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	7.8	8.9	462	1	18	134
CD2011015601	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	7.3	8.8	462	2	32	149
CD2011015602	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	9	9.2	462	1	18	156
CD2011015609	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	8.8	9.6	462	2	32	172
CD2011015614	I	50	2011	CD20110032	NL2008000013	CD2008007630	TK00210050I	201	7.6	8.5	462	1	18	108
CD2011015818	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	6	8.4	472	2	32	184
CD2011015819	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	6	8.2	472	2	32	305
CD2011015821	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	6.6	8.4	472	1	18	235
CD2011015823	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	5.5	8	472	2	32	249
CD2011015824	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	5	7.6	472	2	32	236
CD2011015825	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	5	7.7	472	1	24	134
CD2011015826	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	5.9	8	472	2	32	253
CD2011015828	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	4.5	7.4	472	1	26	182
CD2011015829	I	50	2011	CD20110030	NL2008000014	CD2008001212	TK00210050I	211	4.9	7.6	472	1	14	156
CD2011016030	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	7.2	8.2	460	1	14	169.2
CD2011016032	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	5.9	8	460	1	16	174
CD2011016036	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	8.3	8.9	460	1	24	159
CD2011016038	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	6.1	8	460	1	18	153
CD2011016039	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	6.4	8.3	460	1	13	167.4
CD2011016041	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	7.2	8	460	1	22	124
CD2011016042	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	6.7	8.9	460	1	15	134
CD2011016043	I	50	2011	CD20110106	NL2008000012	CD2008008953	TK00210050I	199	5.8	7.9	460	1	12	116
CD2011016157	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	6.1	8.2	471	1	14	115.1
CD2011016250	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	6.4	8.1	471	1	13	144.7
CD2011016258	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	6.4	8.5	471	1	14	165
CD2011016260	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	5	7.9	471	1	18	151
CD2011016264	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	8.1	9.2	471	1	11	175
CD2011016266	I	50	2011	CD20110088	NL2008000042	CD2008008206	TK00210050I	210	7.7	9.1	471	1	20	221
CD2011016384	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	6.5	8	471	1	15	113
CD2011016386	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	4.8	7.6	471	2	32	207
CD2011016474	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	7.4	7.9	471	1	23	133
CD2011016475	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	7.2	8.5	471	2	32	164
CD2011016477	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	6.9	7.4	471	1	27	134
CD2011016480	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	7.6	8.2	471	2	32	174
CD2011016481	I	50	2011	CD20110084	NL2008000040	CD2008001684	TK00210050I	210	8.9	8.9	471	1	19	212
CD2011016685	I	50	2011	CD20110098	NL2008000046	CD2008000985	TK00210050I	210	5.2	7.3	471	2	32	230
CD2011016688	I	50	2011	CD20110098	NL2008000046	CD2008000985	TK00210050I	210	9.1	9	471	2	32	192
CD2011016689	I	50	2011	CD20110098	NL2008000046	CD2008000985	TK00210050I	210	5.9	7.5	471	1	11	110
CD2011016698	I	50	2011	CD20110098	NL2008000046	CD2008000985	TK00210050I	210	9.5	9	471	1	11	171.4
CD2011016699	I	50	2011	CD20110098	NL2008000046	CD2008000985	TK00210050I	210	8.4	8.5	471	1	18	95
CD2011016903	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	6.5	8	460	1	18	171
CD2011016907	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	6.6	7.5	460	1	18	110
CD2011016908	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	6.1	8.2	460	1	19	137
CD2011016909	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	4.6	7	460	2	32	99
CD2011016910	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	7.6	8.2	460	1	21	143
CD2011016911	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	6.1	7.8	460	1	16	95
CD2011016913	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	8.4	8.7	460	1	11	136
CD2011016916	I	50	2011	CD20110014	NL2008000008	CD2008006124	TK00210050I	199	6.7	8	460	1	13	99.5
CD2011017072	I	50	2011	CD20110060	NL2008000025	CD2008010531	TK00210050I	214	6.6	8.1	472	1	14	103
CD2011017104	I	50	2011	CD20110060	NL2008000025	CD2008010531	TK00210050I	214	6.6	8.3	472	1	11	125
CD2011017108	I	50	2011	CD20110060	NL2008000025	CD2008010531	TK00210050I	214	7.3	8.9	472	2	32	229
CD2011017112	I	50	2011	CD20110060	NL2008000025	CD2008010531	TK00210050I	214	6.8	8.5	472	2	32	321
CD2011017339	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	6.9	8.7	471	1	15	179
CD2011017341	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	5.8	7.9	471	2	32	194
CD2011017343	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	9.1	9.2	471	1	20	216
CD2011017344	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	9.5	9.7	471	1	20	144
CD2011017345	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	7.8	9	471	1	19	149
CD2011017346	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	7.5	9	471	2	32	315
CD2011017347	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	8.2	9.3	471	1	30	148
CD2011017348	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	7.1	8.9	471	1	18	144
CD2011017349	I	50	2011	CD20110036	NL2008000016	CD2008006139	TK00210050I	213	6.7	8.6	471	1	26	135
CD2011017552	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	6.7	8.7	472	1	18	182
CD2011017553	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	7.4	8.7	472	2	32	311
CD2011017556	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	7.6	8.8	472	2	32	212
CD2011017557	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	6.7	8.9	472	2	32	283
CD2011017558	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	6	8.6	472	1	26	114
CD2011017560	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	7.2	8.8	472	2	32	152
CD2011017561	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	6.5	8.3	472	2	32	163
CD2011017562	I	50	2011	CD20110103	NL2008000014	CD2008001204	TK00210050I	214	7.5	8.6	472	1	27	145
CD2011017764	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	8.1	9	471	2	32	242
CD2011017765	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	6	8	471	1	12	101
CD2011017767	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	6.8	8	471	2	32	130
CD2011017768	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	7.2	8	471	1	12	153.5
CD2011017772	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	6.8	8.5	471	1	19	167
CD2011017776	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	7.6	8.5	471	1	22	198
CD2011017781	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	6.8	8.5	471	1	13	127.4
CD2011017782	I	50	2011	CD20110083	NL2008000040	CD2008012149	TK00210050I	214	6.4	8.2	471	1	14	154.4
CD2011017900	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	7.1	8.5	460	1	15	172
CD2011017901	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	6.7	8.2	460	1	17	170
CD2011017902	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	6.9	8.5	460	1	13	151
CD2011017903	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	6.3	8.5	460	2	32	241
CD2011017906	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	7.7	8.7	460	2	32	290
CD2011017991	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	6.9	9	460	2	32	354
CD2011017992	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	7	8.5	460	1	20	168
CD2011017995	I	50	2011	CD20110037	NL2008000018	CD2008001142	TK00210050I	203	7.1	8.8	460	1	19	184
CD2011018190	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	8.2	8.6	460	2	32	179
CD2011018191	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	6.2	8	460	2	32	268
CD2011018193	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	6.2	7.8	460	1	14	192
CD2011018194	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	7.5	8.3	460	1	27	168
CD2011018196	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	8	8.5	460	2	32	389
CD2011018198	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	6.1	8	460	2	32	368
CD2011018199	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	6.4	8	460	1	11	158.1
CD2011018201	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	6	8	460	1	11	196.8
CD2011018202	I	50	2011	CD20110039	NL2008000018	CD2008012798	TK00210050I	203	4.6	7.5	460	1	21	107
CD2011018420	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7	8.2	462	2	32	316
CD2011018423	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7.8	8.7	462	2	32	409
CD2011018424	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7.1	8	462	2	32	229
CD2011018425	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7	8	462	2	32	271
CD2011018427	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7	8	462	2	32	141
CD2011018428	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	6.4	8	462	2	32	384
CD2011018432	I	50	2011	CD20110066	NL2008000029	CD2008002547	TK00210050I	205	7.2	8	462	2	32	208
CD2011018629	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	6	8	460	2	32	154
CD2011018630	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	7.9	9	460	2	32	131
CD2011018631	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	7.4	8.5	460	1	12	140
CD2011018632	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	6.1	7.8	460	2	32	169
CD2011018634	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	8.2	9	460	1	15	125
CD2011018635	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	6.9	8.5	460	2	32	152
CD2011018637	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	7.1	8.3	460	2	32	174
CD2011018640	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	5.2	7.5	460	1	13	175.4
CD2011018646	I	50	2011	CD20110005	NL2008000004	CD2008005855	TK00210050I	203	8.9	9	460	2	32	189
CD2011018859	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	5.7	7.6	462	2	32	219
CD2011018860	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	7.3	8.5	462	2	32	337
CD2011018861	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	7.9	9	462	1	15	183
CD2011018862	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	6.6	8.1	462	1	11	97.9
CD2011018863	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	6.6	8	462	2	32	289
CD2011018865	I	50	2011	CD20110077	NL2008000036	CD2008005069	TK00210050I	205	8.3	9	462	1	15	200
CD2011018986	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	5.8	8	460	1	20	146
CD2011018990	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	5.8	7.5	460	1	15	118
CD2011019049	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	7.4	8.7	460	2	32	96
CD2011019076	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	6.5	8	460	1	24	130
CD2011019077	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	8.5	9	460	2	32	227
CD2011019082	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	7.2	8.2	460	1	21	118
CD2011019083	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	7.2	8.2	460	2	32	196
CD2011019084	I	50	2011	CD20110105	NL2008000006	CD2008009762	TK00210050I	203	7.7	8.7	460	1	21	100
CD2011019198	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.5	7.5	471	1	16	130
CD2011019201	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	8.4	9	471	1	18	126
CD2011019202	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.2	8	471	1	10	101.3
CD2011019204	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.1	8	471	2	32	310
CD2011019292	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.8	8.5	471	1	9	140.2
CD2011019293	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	7.4	9	471	1	15	159
CD2011019295	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.2	8	471	1	12	126.7
CD2011019298	I	50	2011	CD20110080	NL2008000038	CD2008003584	TK00210050I	214	6.7	8	471	1	21	151
CD2011019504	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	5.8	8.3	462	1	26	161
CD2011019506	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	6.3	8.8	462	1	15	106
CD2011019507	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	4.2	7.6	462	2	32	262
CD2011019508	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	4.3	7.4	462	1	20	152
CD2011019509	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	5	8	462	1	14	154
CD2011019510	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	6	8.5	462	1	12	193
CD2011019511	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	5.6	8.4	462	1	23	215
CD2011019513	I	50	2011	CD20110038	NL2008000017	CD2008009423	TK00210050I	206	8.2	9.5	462	1	23	167
CD2011019705	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	6.5	9	460	2	32	182
CD2011019707	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	8.2	9.5	460	2	32	131
CD2011019708	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	8.6	9.6	460	1	21	143
CD2011019709	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	6.8	8.9	460	2	32	122
CD2011019710	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	7.7	9	460	2	32	148
CD2011019711	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	7.1	9.4	460	1	18	185
CD2011019713	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	5.7	8.4	460	2	32	115
CD2011019718	I	50	2011	CD20110047	NL2008000022	CD2008002923	TK00210050I	204	5.8	7.9	460	1	15	101
CD2011019851	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	6.1	8	462	2	32	119
CD2011019939	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	6.3	8	462	2	32	148
CD2011019945	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	8.7	9	462	2	32	262
CD2011019946	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	8.2	9	462	1	14	128.3
CD2011019947	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	6	6.1	462	2	32	205
CD2011019948	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	8.1	8.9	462	1	30	133
CD2011019949	I	50	2011	CD20110024	NL2008000013	CD2008004322	TK00210050I	206	6.9	8.9	462	1	15	118
CD2011020148	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	5.7	8	462	2	32	181
CD2011020150	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	8.2	9	462	1	21	128
CD2011020151	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	7.4	9	462	1	21	145
CD2011020153	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	7.2	8.3	462	2	32	251
CD2011020155	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	4.6	7.5	462	2	32	175
CD2011020157	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	6.7	8.5	462	1	15	179
CD2011020158	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	6.7	8.5	462	2	32	222
CD2011020159	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	6.5	8.5	462	2	32	246
CD2011020160	I	50	2011	CD20110035	NL2008000017	CD2008000947	TK00210050I	206	6.4	8.2	462	2	32	190
CD2011020367	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	5.2	7.2	460	1	11	125
CD2011020371	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	6.8	8	460	2	32	302
CD2011020372	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	7.8	8.3	460	2	32	202
CD2011020373	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	6.2	8	460	2	32	290
CD2011020375	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	6.8	8.3	460	2	32	259
CD2011020376	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	5.6	7.6	460	2	32	283
CD2011020378	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	6.4	8	460	2	32	179
CD2011020379	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	5.8	8	460	2	32	308
CD2011020380	I	50	2011	CD20110031	NL2008000015	CD2008004490	TK00210050I	204	5.3	7.8	460	2	32	291
CD2011020503	I	50	2011	CD20110029	NL2008000013	CD2008005113	TK00210050I	206	5.9	8.1	462	1	20	106
CD2011020593	I	50	2011	CD20110029	NL2008000013	CD2008005113	TK00210050I	206	6.4	8.5	462	1	15	167
CD2011020595	I	50	2011	CD20110029	NL2008000013	CD2008005113	TK00210050I	206	7.1	8.5	462	1	20	159
CD2011020598	I	50	2011	CD20110029	NL2008000013	CD2008005113	TK00210050I	206	5.2	8	462	1	18	147
CD2011020600	I	50	2011	CD20110029	NL2008000013	CD2008005113	TK00210050I	206	6.5	8.5	462	2	32	298
CD2011020802	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6	8.3	462	2	32	245
CD2011020804	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6.5	8.6	462	1	12	155
CD2011020807	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	7.2	9	462	1	18	131
CD2011020808	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6.6	8.6	462	1	11	142.8
CD2011020811	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6.1	8.2	462	1	15	163
CD2011020812	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6.1	8.7	462	1	13	149
CD2011020813	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6	8.4	462	1	14	168
CD2011020815	I	50	2011	CD20110079	NL2008000037	CD2008004567	TK00210050I	206	6.2	8.4	462	1	18	192
CD2011021015	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	7	8.5	460	1	11	136.1
CD2011021017	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	6.9	8	460	1	21	174
CD2011021018	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	5.5	7.5	460	1	12	125.7
CD2011021022	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	6.6	8.5	460	1	23	184
CD2011021023	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	6.8	8	460	1	18	131
CD2011021025	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	5.7	7	460	1	18	128
CD2011021026	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	6.1	8	460	1	26	134
CD2011021027	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	6.3	8	460	1	12	137.6
CD2011021030	I	50	2011	CD20110076	NL2008000035	CD2008002984	TK00210050I	205	7.3	8	460	1	12	123.2
CD2011021224	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	5.7	8	460	1	16	126
CD2011021225	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	3.7	7	460	1	15	118
CD2011021226	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	5.1	7.5	460	1	14	120
CD2011021229	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	4.7	7.5	460	2	32	164
CD2011021230	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	4.3	7	460	1	11	142
CD2011021233	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	4.4	7.5	460	1	12	113.3
CD2011021234	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	4.7	7.2	460	1	10	115
CD2011021236	I	50	2011	CD20110075	NL2008000034	CD2008009020	TK00210050I	205	4.5	7.5	460	1	12	143.9
CD2011021448	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	6.4	8.5	462	1	18	181
CD2011021450	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	4.9	7.5	462	2	32	135
CD2011021451	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	6.2	8	462	2	32	179
CD2011021452	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	6.3	8.3	462	2	32	182
CD2011021453	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	6.6	8.5	462	2	32	360
CD2011021454	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	5.6	8.1	462	2	32	122
CD2011021457	I	50	2011	CD20110056	NL2008000027	CD2008002928	TK00210050I	207	6	8	462	2	32	170
CD2011021665	I	50	2011	CD20110034	NL2008000017	CD2008009003	TK00210050I	207	5.2	7.5	462	2	32	197
